1	0.0292098	1.41832e-05
2	0.00278487	1.08656e-05
3	0.000430847	1.01398e-05
4	6.42549e-05	9.63758e-06
5	1.83406e-05	9.3578e-06
6	7.33458e-06	9.47472e-06
7	3.55678e-07	9.28515e-06
8	-7.66679e-06	9.21648e-06
9	6.84164e-06	9.28798e-06
10	1.47176e-05	9.1634e-06
11	-5.92771e-06	9.29528e-06
12	-7.65129e-06	9.1699e-06
13	5.27316e-06	9.29564e-06
14	1.76378e-05	9.24443e-06
15	8.90153e-06	9.49982e-06
16	-2.13535e-06	9.17012e-06
17	-7.34446e-07	9.0619e-06
18	3.35805e-06	9.17644e-06
19	-1.44303e-06	9.24649e-06
