1	0.00223376	1.48073e-05
2	3.98076e-05	1.12413e-05
3	9.27517e-06	9.79044e-06
4	-7.33991e-06	9.54773e-06
5	1.22959e-05	9.23535e-06
6	8.15648e-07	9.13356e-06
7	-2.37443e-05	9.34766e-06
8	-8.07936e-06	9.31176e-06
9	8.63569e-06	9.16387e-06
10	9.98869e-06	8.99049e-06
11	-1.4229e-05	9.17002e-06
12	3.66963e-06	9.24653e-06
13	1.78482e-05	9.37973e-06
14	2.48665e-06	9.03559e-06
15	3.27115e-07	9.32906e-06
16	-4.19733e-06	9.24725e-06
17	-7.65033e-06	9.12024e-06
18	4.65559e-06	9.22182e-06
19	-1.44828e-05	9.13278e-06
