1.0 0.4369673 1.732185e-05
2.0 0.7366815 5.827645e-05
3.0 1.001521 0.0001296342
4.0 1.265756 0.0002658863
5.0 1.535233 0.0005262289
6.0 1.8019651 0.0009922958
7.0 2.0678453 0.002015198
8.0 2.3371603 0.003794408
9.0 2.5977755 0.007766207
10.0 2.8544055 0.015126061
11.0 3.1043593 0.029986034
12.0 3.3144222 0.056381722
13.0 3.6738023 0.13066519
14.0 4.0174737 0.3231862
15.0 4.4607113 0.8700595
