1	0.00807121	1.41776e-05
2	0.000360027	1.07507e-05
3	2.68203e-05	9.87494e-06
4	-1.48052e-05	9.36788e-06
5	8.1196e-06	9.43484e-06
6	-8.12392e-06	9.18181e-06
7	2.69493e-06	9.28157e-06
8	-1.01219e-05	9.25776e-06
9	-1.44832e-05	9.20082e-06
10	-9.31187e-06	9.19776e-06
11	-1.46888e-05	9.17924e-06
12	-1.04449e-05	9.06691e-06
13	-6.05651e-06	9.12938e-06
14	-2.21623e-05	9.2472e-06
15	2.87716e-05	9.19278e-06
16	5.07708e-06	9.14452e-06
17	-4.49638e-06	9.26375e-06
18	1.63957e-06	9.1679e-06
19	-2.37213e-06	9.18358e-06
