1	0.0291673	1.40981e-05
2	0.00279388	1.08302e-05
3	0.000402465	1.00741e-05
4	6.4584e-05	9.41804e-06
5	3.08994e-05	9.48744e-06
6	1.6289e-05	9.17079e-06
7	-5.0888e-06	9.04156e-06
8	1.05529e-05	9.06619e-06
9	1.61031e-05	9.36647e-06
10	-7.36908e-06	9.18196e-06
11	-4.11248e-06	9.53949e-06
12	1.32687e-05	9.22957e-06
13	1.00279e-05	9.30454e-06
14	-1.7008e-05	9.23177e-06
15	1.4468e-05	9.40819e-06
16	-4.62676e-06	9.29529e-06
17	-2.6758e-06	9.04148e-06
18	-1.93867e-05	9.29782e-06
19	1.4275e-06	9.28291e-06
