1.0 0.4291355 6.291811e-05
2.0 0.6892752 0.0003514361
3.0 0.8825396 0.001347492
4.0 1.0470915 0.004700813
5.0 1.2001792 0.01615966
6.0 1.39075863 0.01451148
7.0 1.6222289 0.04867752
