1	0.00341197	1.43323e-05
2	9.74389e-05	1.07006e-05
3	-5.23371e-06	1.00452e-05
4	1.41601e-06	9.49251e-06
5	-1.20617e-06	9.17857e-06
6	-2.4051e-05	9.43652e-06
7	-6.58575e-06	9.30104e-06
8	-1.75318e-05	9.55072e-06
9	6.88357e-06	9.22531e-06
10	3.90366e-06	9.24681e-06
11	1.22607e-05	9.08257e-06
12	1.79779e-06	9.1795e-06
13	6.06524e-06	9.28669e-06
14	1.03497e-06	9.12578e-06
15	-1.0648e-06	9.15126e-06
16	-1.01055e-05	9.02529e-06
17	4.39446e-06	9.09814e-06
18	2.48046e-06	9.25942e-06
19	4.04761e-06	9.17873e-06
