1	0.00145601	1.70532e-05
2	2.66204e-05	1.26179e-05
3	5.96358e-06	1.05792e-05
4	-6.53481e-06	9.77802e-06
5	1.16146e-05	9.54152e-06
6	1.18543e-05	9.29419e-06
7	-6.73733e-06	9.19514e-06
8	-7.55947e-06	9.3412e-06
9	-1.42913e-06	9.35127e-06
10	-3.56796e-06	9.16187e-06
11	4.73218e-06	9.20923e-06
12	-2.23773e-05	9.12893e-06
13	7.06683e-06	9.15306e-06
14	5.64643e-06	9.12238e-06
15	1.48973e-05	9.3322e-06
16	3.57497e-06	9.28895e-06
17	6.20906e-06	9.20075e-06
18	8.41713e-06	9.06712e-06
19	4.54056e-06	9.32844e-06
