1	0.00805216	1.40357e-05
2	0.000348899	1.07705e-05
3	2.15219e-05	9.7801e-06
4	2.51548e-06	9.52492e-06
5	-9.68078e-06	9.37029e-06
6	5.21201e-07	9.35955e-06
7	-2.04268e-06	9.35215e-06
8	1.35746e-05	9.22291e-06
9	4.42524e-07	9.00724e-06
10	3.9535e-06	9.20878e-06
11	7.44588e-06	9.08465e-06
12	-7.65019e-06	9.07314e-06
13	6.51799e-06	9.15688e-06
14	9.98391e-06	9.06881e-06
15	-2.53675e-05	9.2891e-06
16	-5.41085e-06	9.43385e-06
17	-2.0976e-06	8.99687e-06
18	-1.20577e-06	9.23603e-06
19	-7.07517e-06	9.0165e-06
