1.0 0.4371261 1.749528e-05
2.0 0.7372471 5.784944e-05
3.0 1.003051 0.0001315517
4.0 1.26782 0.0002598436
5.0 1.537738 0.0005129254
6.0 1.806768 0.0010033902
7.0 2.0762758 0.0019311492
8.0 2.3395317 0.003923794
9.0 2.6018238 0.007461808
10.0 2.859926 0.015166908
11.0 3.1369703 0.03170098
12.0 3.3596369 0.059007354
13.0 3.5610824 0.10949246
14.0 3.9033939 0.26727951
15.0 3.99143379 0.6814816
