1	1.25426	0.000260015
2	1.31029	0.000379367
3	1.32605	0.000501607
4	1.3317	0.000581238
5	1.33452	0.00066368
6	1.33566	0.000781986
7	1.337	0.00092526
8	1.33798	0.00123966
9	1.33867	0.00155256
10	1.33953	0.00179828
11	1.34155	0.00234477
12	1.34487	0.00298677
13	1.3545	0.00414376
14	1.38944	0.00727158
