1	0.106454	6.99826e-05
2	0.0222817	5.12876e-05
3	0.00600158	2.94438e-05
4	0.00178279	3.26059e-05
5	0.000534052	3.99612e-05
6	0.000130585	2.6562e-05
7	3.95867e-05	2.52233e-05
8	4.95925e-05	2.36061e-05
9	1.74981e-05	2.55565e-05
10	1.48253e-05	2.62577e-05
11	-3.34244e-06	2.67965e-05
12	-2.93599e-05	3.22905e-05
13	-2.52587e-05	2.40632e-05
14	-1.91538e-05	2.74426e-05
15	2.92137e-05	2.67434e-05
16	5.82841e-05	6.44802e-05
17	-1.06644e-05	5.31904e-05
18	5.60084e-05	5.79568e-05
19	8.52253e-06	4.92577e-05
20	1.72175e-05	5.73133e-05
21	-3.01028e-05	5.44494e-05
22	2.40632e-05	5.64889e-05
23	6.27854e-05	5.32739e-05
24	-8.02471e-07	6.1787e-05
25	-3.57765e-05	5.72612e-05
26	1.57039e-05	4.96355e-05
27	2.85577e-05	5.06333e-05
28	4.75814e-05	4.87061e-05
29	-2.1596e-05	5.91872e-05
30	0.000100637	6.00925e-05
31	5.55934e-05	5.59396e-05
