1	0.250595	8.46091e-05
2	0.0886371	9.08828e-05
3	0.0352073	6.26307e-05
4	0.0144779	4.26076e-05
5	0.00600158	2.94438e-05
6	0.00248077	2.90501e-05
7	0.00102774	2.67214e-05
8	0.000434461	3.09313e-05
9	0.0001903	2.76755e-05
10	3.85267e-05	2.83859e-05
11	1.65124e-05	2.85184e-05
12	2.64992e-05	2.74218e-05
13	2.07599e-05	2.53558e-05
14	-7.98586e-06	3.29545e-05
15	-6.41822e-06	3.71602e-05
16	-5.94148e-05	5.09812e-05
17	4.1309e-05	5.42567e-05
18	2.12779e-05	5.99472e-05
19	5.58209e-05	6.13883e-05
20	2.09172e-05	5.52189e-05
21	7.80243e-05	5.98638e-05
22	4.83779e-05	6.02808e-05
23	-3.42294e-05	5.32371e-05
24	2.00567e-05	5.47303e-05
25	6.76032e-05	6.40078e-05
26	8.91501e-05	6.26798e-05
27	-2.68802e-06	5.51469e-05
28	-5.92682e-07	6.43787e-05
29	6.05486e-05	5.17892e-05
30	-3.7009e-05	6.10882e-05
31	-3.88461e-05	7.86162e-05
