1	0.602234	5.02621e-05
2	0.38583	8.1162e-05
3	0.250595	8.46091e-05
4	0.163275	7.98392e-05
5	0.106454	6.99826e-05
6	0.0694052	6.40985e-05
7	0.0452656	5.51655e-05
8	0.0295129	4.94407e-05
9	0.0192476	4.32692e-05
10	0.0125432	4.33086e-05
11	0.00818197	4.29656e-05
12	0.00533263	4.28595e-05
13	0.00348493	4.6166e-05
14	0.00226152	5.00477e-05
15	0.00146884	5.23438e-05
16	0.00103778	8.46851e-05
17	0.000758494	8.75262e-05
18	0.000589016	7.58176e-05
19	0.000451409	6.52106e-05
20	0.000280977	6.36101e-05
21	0.000229804	6.06148e-05
22	0.000193931	7.49985e-05
23	0.000138474	8.18312e-05
24	2.10792e-05	8.10905e-05
25	-0.000113752	8.56301e-05
26	-9.54501e-05	7.98064e-05
27	-7.36998e-05	8.01339e-05
28	-5.38199e-06	7.82008e-05
29	3.55235e-05	8.08014e-05
30	0.000112014	9.05949e-05
31	0.000139582	0.000108806
