1	0.0694052	6.40985e-05
2	0.0112348	4.22107e-05
3	0.00248077	2.90501e-05
4	0.000645303	2.94829e-05
5	0.000130585	2.6562e-05
6	-2.21644e-05	3.41174e-05
7	2.59206e-05	2.76763e-05
8	3.07478e-06	2.38197e-05
9	7.8722e-05	2.25144e-05
10	-3.16325e-06	2.86332e-05
11	-1.64123e-05	2.17721e-05
12	-2.51155e-05	2.91896e-05
13	-3.93768e-05	2.65691e-05
14	6.04404e-05	2.78817e-05
15	3.53255e-06	2.82554e-05
16	-3.78532e-05	6.06741e-05
17	-2.97119e-05	5.71692e-05
18	-3.46081e-05	5.50421e-05
19	-3.14945e-05	5.67065e-05
20	4.71201e-05	5.72285e-05
21	-1.62925e-05	5.50531e-05
22	7.69515e-05	5.50163e-05
23	-1.16099e-05	5.42739e-05
24	-3.57698e-05	5.65303e-05
25	8.04875e-06	5.09527e-05
26	6.74768e-05	5.42027e-05
27	-3.44589e-05	5.21447e-05
28	-0.000105199	6.82352e-05
29	-3.97434e-05	5.22667e-05
30	5.41035e-05	6.01468e-05
31	2.60768e-05	5.90614e-05
