1	0.0192476	4.32692e-05
2	0.00143881	3.55969e-05
3	0.0001903	2.76755e-05
4	2.84804e-05	2.75213e-05
5	1.74981e-05	2.55565e-05
6	7.8722e-05	2.25144e-05
7	2.95673e-05	2.63949e-05
8	-2.15882e-05	2.81024e-05
9	-3.21147e-05	4.23751e-05
10	3.48355e-05	2.8868e-05
11	-1.26493e-05	2.7839e-05
12	-8.08835e-06	2.90382e-05
13	5.29143e-06	2.7681e-05
14	1.80843e-05	2.89853e-05
15	1.24229e-05	2.89092e-05
16	-1.97793e-05	5.21406e-05
17	8.10555e-05	6.21526e-05
18	6.33742e-05	5.51958e-05
19	1.37358e-05	5.00851e-05
20	7.46551e-05	5.69154e-05
21	-1.13423e-05	5.94307e-05
22	-6.77416e-05	4.91683e-05
23	-3.95523e-05	5.71674e-05
24	1.24183e-05	5.76662e-05
25	-1.5497e-05	5.69968e-05
26	-6.9397e-05	5.1576e-05
27	-4.85789e-05	5.00243e-05
28	-9.43628e-05	5.21931e-05
29	-7.76759e-05	5.31637e-05
30	-4.46444e-07	5.60708e-05
31	-7.19804e-05	4.78637e-05
