1	0.00818197	4.29656e-05
2	0.000332327	3.56691e-05
3	1.65124e-05	2.85184e-05
4	7.87106e-05	2.41128e-05
5	-3.34244e-06	2.67965e-05
6	-1.64123e-05	2.17721e-05
7	6.64795e-06	2.49189e-05
8	-5.27363e-06	2.84158e-05
9	-1.26493e-05	2.7839e-05
10	3.15017e-05	2.60456e-05
11	-3.636e-05	3.51555e-05
12	-1.29013e-05	3.05319e-05
13	6.07857e-05	2.44388e-05
14	-3.28069e-05	2.68553e-05
15	4.86896e-05	1.98315e-05
16	7.76417e-08	5.02569e-05
17	3.24525e-05	5.48091e-05
18	7.37089e-05	6.03771e-05
19	6.1179e-05	5.4144e-05
20	-2.36415e-05	4.79425e-05
21	-7.99695e-05	5.58657e-05
22	6.03909e-05	5.38024e-05
23	6.47694e-05	5.79925e-05
24	-0.000146932	5.10439e-05
25	-0.000160885	4.91852e-05
26	-3.60424e-05	6.26643e-05
27	-1.95776e-06	4.91373e-05
28	-4.83662e-05	5.69263e-05
29	4.1022e-05	5.00212e-05
30	0.000109062	5.65072e-05
31	4.43565e-05	5.74209e-05
