2.29 4 11 -0.00229957 0.00216692 1.71383 0.117049 0.101894 0.000631808 0.600829 0.057639 0.0137043 0.000135567 0.582387 0.0125618 0.000345593 5.645e-06 0.541739 0.000542345 6.34157e-06
2.292 4 11 0.00055159 0.00219516 1.64961 0.12086 0.105843 0.000635395 0.593145 0.0583405 0.014606 0.000141599 0.588658 0.0130507 0.00038364 6.10736e-06 0.548386 0.0005832 7.11024e-06
2.294 4 11 0.00135957 0.00247398 1.94721 0.125371 0.110828 0.000639324 0.594899 0.0586146 0.0157181 0.000146045 0.58522 0.0135 0.000429289 6.61304e-06 0.558286 0.000625863 7.91219e-06
2.296 4 11 -0.000392401 0.00279657 2.28493 0.130826 0.116128 0.000659016 0.598479 0.060239 0.017114 0.000155275 0.593563 0.014252 0.000495987 7.34636e-06 0.571033 0.000687461 9.20565e-06
2.298 4 11 -0.00184068 0.00280275 2.19746 0.1337 0.11941 0.000633677 0.554872 0.0601559 0.0178772 0.000150391 0.543948 0.0144195 0.000527496 7.42765e-06 0.544941 0.000711514 9.63604e-06
2.3 4 11 -0.00698063 0.00333321 2.88741 0.138712 0.125072 0.000652015 0.583173 0.0603762 0.0192879 0.000158351 0.568661 0.0148491 0.000592498 7.90016e-06 0.543545 0.000757749 1.05877e-05
2.302 4 11 0.00071106 0.00353258 3.04546 0.143144 0.129333 0.00067597 0.607386 0.0613341 0.0204886 0.000167982 0.587971 0.0154914 0.000659745 8.68464e-06 0.554097 0.000825022 1.20561e-05
2.304 4 11 0.000125171 0.00400381 3.6807 0.147576 0.134585 0.000663182 0.600272 0.0605293 0.0217764 0.000169566 0.592596 0.0155763 0.000716811 8.92695e-06 0.549467 0.000851607 1.24976e-05
2.306 4 11 -0.00385054 0.00424625 3.93385 0.151392 0.138881 0.00065621 0.590807 0.0603708 0.0229321 0.000172379 0.58665 0.0159148 0.000779139 9.4783e-06 0.556704 0.000898307 1.35046e-05
2.308 4 11 0.00582124 0.00444821 4.10508 0.15525 0.142732 0.000676604 0.608537 0.0613335 0.024134 0.000178609 0.591008 0.0164291 0.000852337 1.0069e-05 0.550686 0.000959488 1.48915e-05
2.31 4 11 -0.00122912 0.00515177 5.17735 0.160107 0.148376 0.000656407 0.595505 0.0601502 0.025633 0.00017821 0.583178 0.0165021 0.000929345 1.03984e-05 0.551515 0.000990133 1.54725e-05
