2 4 16 0.000167946 0.000156501 1.00383 0.0110457 0.00881612 7.26502e-05 0.59571 0.00665619 0.000122024 1.89467e-06 0.607758 0.00017186 4.44227e-08 1.48229e-09 0.582261 1.37366e-07 2.08746e-11
2.05 4 16 -0.000477823 0.000212096 1.47179 0.0123628 0.0099547 8.64974e-05 0.693329 0.00734582 0.000153052 2.49036e-06 0.697972 0.00021079 6.78527e-08 2.37299e-09 0.628492 2.11667e-07 3.91416e-11
2.1 4 16 -0.000291167 0.000254849 1.76386 0.0135693 0.0108435 0.000105738 0.839234 0.008162 0.000184192 3.38665e-06 0.864494 0.00025757 1.00263e-07 3.94179e-09 0.774506 3.16729e-07 7.11592e-11
2.15 4 16 -0.000303812 0.0004367 3.45207 0.0166207 0.0132116 0.000172475 1.46155 0.0100885 0.000276314 7.24819e-06 1.6319 0.000401226 2.37315e-07 1.38041e-08 1.46398 8.06767e-07 2.82053e-10
2.2 4 16 0.0018075 0.000851495 6.79349 0.0231016 0.0185115 0.000341548 3.00311 0.0139371 0.000536898 1.91079e-05 3.22414 0.000752509 8.54473e-07 5.97439e-08 2.59765 2.62126e-06 1.74634e-09
2.25 4 16 -0.00445755 0.00250823 21.7167 0.0380608 0.0305651 0.00100511 9.45716 0.0231122 0.00146835 8.59703e-05 9.42544 0.00198018 6.07676e-06 6.0631e-07 7.05417 1.61428e-05 2.88292e-08
2.26 4 16 0.00163673 0.0036706 34.0557 0.0444784 0.0358248 0.00134809 13.0296 0.0264095 0.00198081 0.000138234 13.257 0.00268472 1.11306e-05 1.40377e-06 9.46482 3.22662e-05 7.69149e-08
2.27 4 16 0.00408689 0.00454384 44.1756 0.0483436 0.039482 0.0016716 17.5796 0.0281925 0.00235357 0.00018276 18.2792 0.00302281 1.46757e-05 2.28531e-06 16.8115 3.94139e-05 1.06052e-07
2.28 4 16 -0.0120044 0.00962405 111.561 0.0644329 0.053857 0.00282381 28.5859 0.0373478 0.00429529 0.000367603 26.45 0.00505443 4.39943e-05 5.8479e-06 19.6644 9.32539e-05 4.33276e-07
2.29 4 16 0.00640852 0.0169045 173.845 0.0906625 0.0795895 0.00348552 31.5481 0.0438821 0.00825993 0.000558883 28.5865 0.00739175 0.000122859 1.22195e-05 21.5656 0.000186071 1.28628e-06
2.3 4 16 -0.0346248 0.0238389 217.579 0.114284 0.10998 0.00408964 38.667 0.0465073 0.0142584 0.000812915 34.4121 0.00979933 0.000299318 2.58438e-05 26.7604 0.000353279 3.26093e-06
2.31 4 16 -0.00384987 0.0410186 378.621 0.149068 0.14076 0.00451701 42.1449 0.0492023 0.022234 0.0010645 38.2914 0.0121647 0.000642315 4.40895e-05 29.6477 0.000572594 6.62352e-06
2.32 4 16 0.145577 0.0274622 390.156 0.0983157 0.170257 0.00404996 43.8443 0.0432515 0.0308578 0.00100842 33.2746 0.0123621 0.00110501 4.87522e-05 21.7119 0.000739864 8.7687e-06
2.33 4 16 0.0385247 0.101652 1391.42 0.192706 0.193663 0.0029765 39.8835 0.0333285 0.038616 0.000845466 27.9828 0.0113021 0.00161892 4.85861e-05 17.5357 0.000820461 9.00037e-06
2.34 4 16 0.211268 0.00132626 13.9499 0.0251102 0.211268 0.00132626 13.9499 0.0251102 0.0452646 0.000510888 12.6527 0.0101564 0.00215203 4.2339e-05 10.9117 0.00090636 9.06541e-06
2.35 4 16 0.225105 0.000909928 8.74939 0.0217533 0.225105 0.000909928 8.74939 0.0217533 0.0511453 0.0003997 8.58921 0.00964416 0.00270884 3.97842e-05 8.09773 0.000988635 9.45391e-06
2.4 4 16 0.272354 0.000476234 4.00068 0.0168368 0.272354 0.000476234 4.00068 0.0168368 0.0744604 0.000255149 3.94532 0.00908361 0.00562685 3.70856e-05 3.78973 0.00134712 1.21879e-05
2.45 4 16 0.303371 0.000401144 3.41441 0.0153514 0.303371 0.000401144 3.41441 0.0153514 0.0922694 0.000242276 3.41646 0.0092689 0.00859954 4.43929e-05 3.37173 0.0017096 1.58058e-05
2.5 4 16 -0.32819 0.000339274 2.8614 0.014183 0.32819 0.000339274 2.8614 0.014183 0.10791 0.000221372 2.84724 0.0092772 0.0117306 4.74451e-05 2.81089 0.00200113 1.85318e-05
