2018-07-31T17:47:37+02:00
Starting Lattice-QCD simulation with parameters: L=16, seed=1533052057, eps=0.400, beta=2.298, tadpole=1.000
Generating 10000 random SU(2)-matrices...
Initializing 20 x 16^3 lattice...
DEBUG: Delta S = -4.433787e-12
Thermalizing (2000 sweeps)...
Thermalization-acceptance: 0.28
Taking measurements of 1000 configurations(n_corr=50, n_hits=10):
L_r x L_t
1x1		1x2		1x3		1x4		1x5		1x6		1x7		1x8		1x9		1x10		1x11		1x12		
6.024e-01	3.857e-01	2.509e-01	1.638e-01	1.071e-01	7.075e-02	4.726e-02	3.178e-02	2.048e-02	1.355e-02	9.166e-03	6.529e-03	
6.009e-01	3.834e-01	2.488e-01	1.616e-01	1.064e-01	6.940e-02	4.598e-02	3.028e-02	1.927e-02	1.118e-02	7.760e-03	5.037e-03	
6.003e-01	3.838e-01	2.497e-01	1.615e-01	1.050e-01	6.809e-02	4.387e-02	2.839e-02	1.866e-02	1.174e-02	7.945e-03	4.926e-03	
6.022e-01	3.877e-01	2.531e-01	1.665e-01	1.098e-01	7.183e-02	4.669e-02	3.093e-02	2.076e-02	1.371e-02	9.246e-03	7.378e-03	
6.033e-01	3.874e-01	2.521e-01	1.646e-01	1.074e-01	7.047e-02	4.673e-02	3.081e-02	2.002e-02	1.210e-02	7.543e-03	5.512e-03	
6.018e-01	3.843e-01	2.493e-01	1.619e-01	1.051e-01	6.793e-02	4.500e-02	2.916e-02	1.936e-02	1.254e-02	8.535e-03	5.238e-03	
6.003e-01	3.843e-01	2.492e-01	1.618e-01	1.052e-01	6.879e-02	4.563e-02	3.030e-02	2.071e-02	1.331e-02	7.791e-03	4.168e-03	
6.022e-01	3.873e-01	2.530e-01	1.670e-01	1.115e-01	7.420e-02	4.936e-02	3.349e-02	2.258e-02	1.607e-02	1.218e-02	9.159e-03	
6.004e-01	3.840e-01	2.489e-01	1.615e-01	1.042e-01	6.729e-02	4.271e-02	2.703e-02	1.624e-02	9.436e-03	4.413e-03	1.431e-03	
6.016e-01	3.859e-01	2.503e-01	1.627e-01	1.064e-01	6.937e-02	4.447e-02	2.815e-02	1.904e-02	1.230e-02	8.251e-03	5.938e-03	
6.036e-01	3.876e-01	2.520e-01	1.655e-01	1.065e-01	6.808e-02	4.375e-02	2.837e-02	1.854e-02	1.225e-02	7.373e-03	2.564e-03	
6.029e-01	3.866e-01	2.516e-01	1.640e-01	1.065e-01	6.903e-02	4.476e-02	2.881e-02	1.879e-02	1.070e-02	7.055e-03	5.911e-03	
6.011e-01	3.837e-01	2.487e-01	1.617e-01	1.056e-01	6.902e-02	4.536e-02	2.936e-02	1.918e-02	1.177e-02	8.275e-03	5.400e-03	
6.024e-01	3.856e-01	2.507e-01	1.636e-01	1.067e-01	6.966e-02	4.493e-02	2.894e-02	1.842e-02	1.035e-02	5.597e-03	2.013e-03	
6.005e-01	3.830e-01	2.483e-01	1.627e-01	1.063e-01	6.896e-02	4.598e-02	2.974e-02	1.806e-02	1.067e-02	5.498e-03	2.759e-03	
6.007e-01	3.832e-01	2.484e-01	1.620e-01	1.055e-01	6.895e-02	4.437e-02	2.827e-02	1.759e-02	1.040e-02	6.282e-03	4.666e-03	
6.035e-01	3.872e-01	2.523e-01	1.638e-01	1.068e-01	6.981e-02	4.544e-02	2.896e-02	1.805e-02	1.154e-02	7.499e-03	5.288e-03	
6.030e-01	3.870e-01	2.513e-01	1.639e-01	1.069e-01	6.998e-02	4.600e-02	3.099e-02	2.121e-02	1.430e-02	8.606e-03	5.763e-03	
6.018e-01	3.860e-01	2.515e-01	1.648e-01	1.078e-01	7.003e-02	4.594e-02	2.968e-02	1.942e-02	1.251e-02	8.483e-03	5.437e-03	
6.018e-01	3.850e-01	2.501e-01	1.638e-01	1.072e-01	7.052e-02	4.589e-02	2.994e-02	1.897e-02	1.124e-02	7.665e-03	4.984e-03	
6.017e-01	3.844e-01	2.494e-01	1.622e-01	1.053e-01	6.815e-02	4.356e-02	2.853e-02	1.855e-02	1.287e-02	8.326e-03	5.243e-03	
6.003e-01	3.822e-01	2.467e-01	1.601e-01	1.038e-01	6.649e-02	4.233e-02	2.826e-02	1.694e-02	1.049e-02	5.646e-03	3.000e-03	
6.009e-01	3.840e-01	2.498e-01	1.623e-01	1.049e-01	6.734e-02	4.230e-02	2.656e-02	1.814e-02	1.215e-02	9.126e-03	7.040e-03	
6.012e-01	3.840e-01	2.492e-01	1.621e-01	1.053e-01	6.895e-02	4.416e-02	2.763e-02	1.686e-02	1.112e-02	6.523e-03	3.161e-03	
6.016e-01	3.855e-01	2.501e-01	1.640e-01	1.082e-01	7.093e-02	4.672e-02	3.049e-02	2.027e-02	1.453e-02	9.773e-03	6.627e-03	
6.025e-01	3.865e-01	2.521e-01	1.655e-01	1.080e-01	7.141e-02	4.670e-02	3.049e-02	2.068e-02	1.430e-02	1.002e-02	7.285e-03	
6.012e-01	3.842e-01	2.491e-01	1.620e-01	1.050e-01	6.849e-02	4.413e-02	2.877e-02	1.875e-02	1.147e-02	7.587e-03	4.454e-03	
5.989e-01	3.821e-01	2.478e-01	1.611e-01	1.048e-01	6.822e-02	4.543e-02	3.007e-02	2.056e-02	1.311e-02	8.730e-03	6.547e-03	
6.026e-01	3.857e-01	2.514e-01	1.642e-01	1.068e-01	7.024e-02	4.600e-02	3.091e-02	2.043e-02	1.340e-02	9.173e-03	5.609e-03	
6.017e-01	3.854e-01	2.516e-01	1.643e-01	1.062e-01	6.869e-02	4.412e-02	2.782e-02	1.720e-02	1.015e-02	6.097e-03	3.842e-03	
6.015e-01	3.850e-01	2.513e-01	1.640e-01	1.081e-01	7.124e-02	4.795e-02	3.316e-02	2.167e-02	1.430e-02	8.649e-03	3.856e-03	
6.010e-01	3.842e-01	2.482e-01	1.602e-01	1.043e-01	6.922e-02	4.545e-02	2.964e-02	1.946e-02	1.184e-02	8.417e-03	6.373e-03	
6.018e-01	3.845e-01	2.478e-01	1.591e-01	1.025e-01	6.669e-02	4.461e-02	2.843e-02	1.931e-02	1.216e-02	7.423e-03	3.614e-03	
6.018e-01	3.846e-01	2.490e-01	1.625e-01	1.049e-01	6.715e-02	4.470e-02	3.093e-02	1.954e-02	1.263e-02	8.329e-03	5.581e-03	
6.024e-01	3.851e-01	2.496e-01	1.611e-01	1.041e-01	6.745e-02	4.368e-02	2.823e-02	1.878e-02	1.234e-02	8.893e-03	6.420e-03	
6.015e-01	3.844e-01	2.486e-01	1.615e-01	1.057e-01	6.886e-02	4.538e-02	2.987e-02	1.933e-02	1.443e-02	1.012e-02	7.046e-03	
5.992e-01	3.813e-01	2.449e-01	1.580e-01	1.006e-01	6.432e-02	4.131e-02	2.689e-02	1.750e-02	1.266e-02	8.262e-03	5.932e-03	
6.026e-01	3.859e-01	2.500e-01	1.622e-01	1.057e-01	6.820e-02	4.374e-02	2.815e-02	1.785e-02	1.168e-02	7.295e-03	4.563e-03	
6.015e-01	3.849e-01	2.489e-01	1.605e-01	1.039e-01	6.866e-02	4.568e-02	3.011e-02	1.924e-02	1.358e-02	8.981e-03	5.807e-03	
6.027e-01	3.869e-01	2.520e-01	1.643e-01	1.072e-01	6.993e-02	4.586e-02	2.932e-02	1.945e-02	1.267e-02	7.757e-03	4.145e-03	
6.000e-01	3.833e-01	2.483e-01	1.606e-01	1.031e-01	6.761e-02	4.351e-02	2.867e-02	1.844e-02	1.178e-02	7.860e-03	4.518e-03	
5.997e-01	3.833e-01	2.482e-01	1.604e-01	1.043e-01	6.776e-02	4.501e-02	2.975e-02	1.865e-02	1.180e-02	7.700e-03	5.322e-03	
6.019e-01	3.851e-01	2.491e-01	1.599e-01	1.031e-01	6.651e-02	4.190e-02	2.684e-02	1.706e-02	1.065e-02	5.505e-03	2.419e-03	
6.012e-01	3.844e-01	2.486e-01	1.614e-01	1.038e-01	6.636e-02	4.161e-02	2.692e-02	1.831e-02	1.162e-02	7.282e-03	4.106e-03	
6.011e-01	3.856e-01	2.507e-01	1.645e-01	1.076e-01	6.905e-02	4.440e-02	2.925e-02	1.845e-02	1.149e-02	7.005e-03	4.444e-03	
6.014e-01	3.844e-01	2.492e-01	1.621e-01	1.057e-01	6.939e-02	4.577e-02	3.025e-02	2.092e-02	1.461e-02	1.064e-02	7.262e-03	
6.028e-01	3.869e-01	2.509e-01	1.631e-01	1.058e-01	6.876e-02	4.519e-02	3.021e-02	2.012e-02	1.377e-02	9.223e-03	5.110e-03	
6.013e-01	3.848e-01	2.495e-01	1.633e-01	1.062e-01	6.973e-02	4.492e-02	2.883e-02	1.878e-02	1.214e-02	6.129e-03	2.436e-03	
6.000e-01	3.828e-01	2.472e-01	1.593e-01	1.025e-01	6.637e-02	4.303e-02	2.756e-02	1.809e-02	1.151e-02	7.742e-03	3.965e-03	
6.003e-01	3.837e-01	2.500e-01	1.641e-01	1.084e-01	7.051e-02	4.617e-02	3.054e-02	1.999e-02	1.356e-02	9.223e-03	6.472e-03	
6.023e-01	3.866e-01	2.509e-01	1.641e-01	1.078e-01	7.064e-02	4.591e-02	3.038e-02	1.925e-02	1.154e-02	6.553e-03	4.240e-03	
6.028e-01	3.870e-01	2.517e-01	1.641e-01	1.070e-01	6.970e-02	4.522e-02	2.914e-02	1.962e-02	1.311e-02	8.521e-03	5.476e-03	
6.018e-01	3.863e-01	2.520e-01	1.643e-01	1.081e-01	7.092e-02	4.566e-02	3.033e-02	1.974e-02	1.318e-02	9.734e-03	7.115e-03	
6.011e-01	3.839e-01	2.486e-01	1.611e-01	1.041e-01	6.632e-02	4.266e-02	2.892e-02	1.962e-02	1.272e-02	8.095e-03	5.189e-03	
6.018e-01	3.847e-01	2.497e-01	1.623e-01	1.059e-01	7.031e-02	4.702e-02	3.191e-02	2.141e-02	1.449e-02	9.256e-03	6.301e-03	
6.030e-01	3.872e-01	2.524e-01	1.656e-01	1.084e-01	6.940e-02	4.544e-02	2.979e-02	1.881e-02	1.067e-02	5.983e-03	3.027e-03	
6.013e-01	3.855e-01	2.522e-01	1.653e-01	1.091e-01	7.388e-02	4.965e-02	3.328e-02	2.129e-02	1.415e-02	1.041e-02	6.789e-03	
6.013e-01	3.862e-01	2.517e-01	1.654e-01	1.080e-01	7.012e-02	4.537e-02	3.028e-02	1.987e-02	1.356e-02	8.522e-03	5.834e-03	
6.007e-01	3.830e-01	2.479e-01	1.603e-01	1.051e-01	6.893e-02	4.458e-02	2.945e-02	1.826e-02	1.150e-02	7.730e-03	5.116e-03	
6.034e-01	3.879e-01	2.520e-01	1.656e-01	1.092e-01	7.167e-02	4.635e-02	3.077e-02	1.963e-02	1.264e-02	8.454e-03	6.281e-03	
6.018e-01	3.859e-01	2.510e-01	1.630e-01	1.052e-01	6.824e-02	4.421e-02	2.881e-02	2.046e-02	1.545e-02	1.139e-02	8.818e-03	
6.040e-01	3.880e-01	2.520e-01	1.644e-01	1.067e-01	6.954e-02	4.448e-02	2.795e-02	1.688e-02	1.032e-02	6.738e-03	4.114e-03	
6.025e-01	3.855e-01	2.493e-01	1.627e-01	1.059e-01	6.865e-02	4.628e-02	2.961e-02	2.003e-02	1.278e-02	7.898e-03	3.465e-03	
6.010e-01	3.843e-01	2.492e-01	1.613e-01	1.046e-01	6.655e-02	4.233e-02	2.670e-02	1.576e-02	9.203e-03	5.266e-03	2.682e-03	
6.021e-01	3.852e-01	2.492e-01	1.618e-01	1.049e-01	6.707e-02	4.331e-02	2.768e-02	1.844e-02	1.264e-02	8.802e-03	6.229e-03	
6.019e-01	3.855e-01	2.509e-01	1.626e-01	1.060e-01	6.798e-02	4.478e-02	2.942e-02	1.887e-02	1.192e-02	7.848e-03	6.151e-03	
6.021e-01	3.861e-01	2.514e-01	1.633e-01	1.060e-01	7.011e-02	4.516e-02	2.937e-02	1.867e-02	1.102e-02	6.246e-03	3.591e-03	
6.002e-01	3.839e-01	2.491e-01	1.618e-01	1.058e-01	7.004e-02	4.621e-02	2.984e-02	1.974e-02	1.198e-02	7.527e-03	3.891e-03	
6.012e-01	3.849e-01	2.497e-01	1.623e-01	1.050e-01	6.808e-02	4.390e-02	2.788e-02	1.745e-02	1.111e-02	7.309e-03	5.459e-03	
6.014e-01	3.852e-01	2.490e-01	1.615e-01	1.049e-01	6.871e-02	4.566e-02	3.109e-02	2.153e-02	1.419e-02	9.343e-03	6.323e-03	
6.005e-01	3.832e-01	2.477e-01	1.593e-01	1.033e-01	6.765e-02	4.502e-02	3.001e-02	1.918e-02	1.173e-02	6.925e-03	4.043e-03	
6.018e-01	3.853e-01	2.496e-01	1.632e-01	1.059e-01	6.947e-02	4.574e-02	3.067e-02	2.069e-02	1.450e-02	9.959e-03	5.402e-03	
6.015e-01	3.845e-01	2.494e-01	1.623e-01	1.056e-01	6.922e-02	4.508e-02	2.927e-02	1.937e-02	1.185e-02	7.865e-03	5.303e-03	
6.019e-01	3.849e-01	2.499e-01	1.625e-01	1.044e-01	6.670e-02	4.253e-02	2.725e-02	1.815e-02	1.141e-02	6.220e-03	2.575e-03	
6.023e-01	3.856e-01	2.494e-01	1.618e-01	1.063e-01	7.061e-02	4.725e-02	3.025e-02	1.964e-02	1.226e-02	8.077e-03	4.621e-03	
6.014e-01	3.852e-01	2.503e-01	1.625e-01	1.057e-01	6.998e-02	4.583e-02	3.058e-02	2.076e-02	1.487e-02	1.046e-02	7.116e-03	
6.014e-01	3.846e-01	2.495e-01	1.626e-01	1.064e-01	6.879e-02	4.562e-02	3.018e-02	2.003e-02	1.239e-02	6.867e-03	2.947e-03	
6.013e-01	3.850e-01	2.506e-01	1.639e-01	1.072e-01	7.018e-02	4.497e-02	2.900e-02	1.803e-02	1.083e-02	7.533e-03	4.916e-03	
6.040e-01	3.868e-01	2.515e-01	1.637e-01	1.070e-01	6.997e-02	4.575e-02	2.999e-02	1.895e-02	1.157e-02	6.502e-03	2.658e-03	
5.998e-01	3.825e-01	2.468e-01	1.600e-01	1.049e-01	6.715e-02	4.158e-02	2.487e-02	1.615e-02	8.470e-03	4.449e-03	1.107e-03	
6.029e-01	3.864e-01	2.524e-01	1.656e-01	1.088e-01	7.170e-02	4.759e-02	3.171e-02	2.132e-02	1.468e-02	1.053e-02	7.083e-03	
6.010e-01	3.836e-01	2.474e-01	1.593e-01	1.028e-01	6.745e-02	4.387e-02	2.826e-02	1.757e-02	1.114e-02	6.381e-03	4.345e-03	
6.001e-01	3.824e-01	2.465e-01	1.594e-01	1.030e-01	6.642e-02	4.311e-02	2.780e-02	1.778e-02	1.144e-02	6.831e-03	4.573e-03	
6.017e-01	3.846e-01	2.495e-01	1.628e-01	1.060e-01	6.916e-02	4.522e-02	2.941e-02	1.918e-02	1.179e-02	7.685e-03	3.952e-03	
6.022e-01	3.864e-01	2.510e-01	1.641e-01	1.065e-01	6.900e-02	4.534e-02	2.955e-02	1.928e-02	1.177e-02	7.644e-03	3.415e-03	
6.024e-01	3.853e-01	2.518e-01	1.652e-01	1.075e-01	6.946e-02	4.551e-02	2.998e-02	2.021e-02	1.337e-02	8.390e-03	5.747e-03	
6.022e-01	3.855e-01	2.503e-01	1.625e-01	1.060e-01	6.977e-02	4.565e-02	3.029e-02	1.938e-02	1.250e-02	8.294e-03	3.427e-03	
6.010e-01	3.833e-01	2.475e-01	1.603e-01	1.026e-01	6.542e-02	4.164e-02	2.515e-02	1.465e-02	7.539e-03	3.893e-03	2.253e-03	
6.010e-01	3.837e-01	2.485e-01	1.623e-01	1.059e-01	6.927e-02	4.592e-02	3.020e-02	1.951e-02	1.320e-02	8.071e-03	4.978e-03	
6.014e-01	3.850e-01	2.499e-01	1.630e-01	1.072e-01	7.051e-02	4.592e-02	2.953e-02	1.966e-02	1.334e-02	9.516e-03	6.095e-03	
6.031e-01	3.862e-01	2.507e-01	1.637e-01	1.079e-01	7.019e-02	4.545e-02	2.988e-02	1.906e-02	1.233e-02	8.125e-03	5.716e-03	
6.023e-01	3.861e-01	2.509e-01	1.626e-01	1.041e-01	6.670e-02	4.318e-02	2.637e-02	1.620e-02	9.390e-03	4.744e-03	3.223e-03	
6.014e-01	3.850e-01	2.498e-01	1.638e-01	1.077e-01	7.117e-02	4.739e-02	3.083e-02	2.099e-02	1.392e-02	8.367e-03	4.777e-03	
6.007e-01	3.842e-01	2.489e-01	1.629e-01	1.079e-01	7.194e-02	4.732e-02	3.119e-02	2.028e-02	1.285e-02	9.219e-03	6.341e-03	
6.013e-01	3.849e-01	2.498e-01	1.635e-01	1.075e-01	7.036e-02	4.606e-02	3.120e-02	2.167e-02	1.347e-02	7.818e-03	5.597e-03	
6.012e-01	3.835e-01	2.471e-01	1.596e-01	1.027e-01	6.598e-02	4.190e-02	2.596e-02	1.634e-02	1.049e-02	5.965e-03	2.922e-03	
6.007e-01	3.841e-01	2.482e-01	1.604e-01	1.038e-01	6.751e-02	4.381e-02	2.882e-02	1.874e-02	1.243e-02	7.539e-03	4.488e-03	
6.005e-01	3.840e-01	2.495e-01	1.621e-01	1.058e-01	6.855e-02	4.415e-02	2.764e-02	1.776e-02	1.065e-02	5.619e-03	3.399e-03	
6.018e-01	3.860e-01	2.507e-01	1.639e-01	1.085e-01	7.086e-02	4.731e-02	3.148e-02	2.113e-02	1.379e-02	8.542e-03	5.581e-03	
6.020e-01	3.860e-01	2.508e-01	1.635e-01	1.062e-01	6.855e-02	4.490e-02	2.984e-02	1.919e-02	1.169e-02	8.446e-03	6.171e-03	
6.012e-01	3.838e-01	2.468e-01	1.601e-01	1.035e-01	6.656e-02	4.274e-02	2.772e-02	1.729e-02	1.060e-02	7.334e-03	5.160e-03	
6.018e-01	3.852e-01	2.502e-01	1.619e-01	1.045e-01	6.792e-02	4.494e-02	3.055e-02	2.025e-02	1.344e-02	9.874e-03	6.792e-03	
6.011e-01	3.835e-01	2.485e-01	1.617e-01	1.049e-01	6.909e-02	4.546e-02	3.068e-02	2.028e-02	1.475e-02	1.146e-02	7.959e-03	
6.013e-01	3.841e-01	2.497e-01	1.636e-01	1.066e-01	6.756e-02	4.342e-02	2.714e-02	1.846e-02	1.359e-02	9.926e-03	7.281e-03	
6.010e-01	3.833e-01	2.484e-01	1.603e-01	1.037e-01	6.763e-02	4.321e-02	2.767e-02	1.813e-02	1.153e-02	7.840e-03	4.589e-03	
6.012e-01	3.849e-01	2.497e-01	1.622e-01	1.042e-01	6.711e-02	4.331e-02	2.837e-02	1.766e-02	1.182e-02	8.278e-03	5.812e-03	
6.017e-01	3.853e-01	2.501e-01	1.632e-01	1.054e-01	6.822e-02	4.437e-02	2.822e-02	1.707e-02	1.071e-02	7.252e-03	4.289e-03	
6.027e-01	3.858e-01	2.506e-01	1.646e-01	1.083e-01	7.063e-02	4.629e-02	2.985e-02	1.964e-02	1.268e-02	8.860e-03	5.695e-03	
6.011e-01	3.839e-01	2.493e-01	1.613e-01	1.055e-01	6.771e-02	4.249e-02	2.606e-02	1.416e-02	7.180e-03	3.744e-03	1.958e-03	
6.019e-01	3.859e-01	2.512e-01	1.648e-01	1.072e-01	6.968e-02	4.609e-02	3.079e-02	1.944e-02	1.307e-02	7.677e-03	3.577e-03	
6.008e-01	3.845e-01	2.495e-01	1.625e-01	1.057e-01	6.985e-02	4.727e-02	3.243e-02	2.194e-02	1.537e-02	1.074e-02	7.419e-03	
6.026e-01	3.862e-01	2.506e-01	1.625e-01	1.057e-01	6.775e-02	4.272e-02	2.753e-02	1.818e-02	1.164e-02	7.570e-03	3.708e-03	
6.020e-01	3.854e-01	2.506e-01	1.635e-01	1.067e-01	6.985e-02	4.733e-02	3.328e-02	2.240e-02	1.565e-02	1.041e-02	5.876e-03	
6.012e-01	3.840e-01	2.482e-01	1.618e-01	1.054e-01	6.875e-02	4.444e-02	2.865e-02	1.882e-02	1.203e-02	7.250e-03	4.512e-03	
6.012e-01	3.861e-01	2.503e-01	1.627e-01	1.064e-01	6.984e-02	4.536e-02	2.848e-02	1.843e-02	1.247e-02	9.493e-03	8.214e-03	
6.016e-01	3.860e-01	2.502e-01	1.624e-01	1.056e-01	6.834e-02	4.337e-02	2.765e-02	1.739e-02	1.241e-02	7.614e-03	4.308e-03	
6.022e-01	3.853e-01	2.490e-01	1.602e-01	1.031e-01	6.530e-02	4.161e-02	2.714e-02	1.782e-02	1.136e-02	7.687e-03	5.817e-03	
6.014e-01	3.850e-01	2.494e-01	1.619e-01	1.056e-01	6.908e-02	4.493e-02	3.035e-02	1.969e-02	1.338e-02	8.893e-03	5.157e-03	
6.009e-01	3.833e-01	2.482e-01	1.616e-01	1.050e-01	6.810e-02	4.505e-02	2.945e-02	1.834e-02	1.240e-02	8.608e-03	6.333e-03	
6.012e-01	3.844e-01	2.485e-01	1.619e-01	1.040e-01	6.603e-02	4.212e-02	2.685e-02	1.693e-02	1.207e-02	8.230e-03	5.608e-03	
6.017e-01	3.848e-01	2.494e-01	1.634e-01	1.068e-01	7.034e-02	4.632e-02	3.085e-02	1.931e-02	1.198e-02	7.105e-03	3.930e-03	
6.028e-01	3.867e-01	2.517e-01	1.644e-01	1.078e-01	7.060e-02	4.612e-02	3.037e-02	1.915e-02	1.336e-02	1.026e-02	7.501e-03	
5.996e-01	3.804e-01	2.446e-01	1.567e-01	1.002e-01	6.431e-02	4.079e-02	2.648e-02	1.768e-02	1.213e-02	8.237e-03	5.353e-03	
6.021e-01	3.845e-01	2.480e-01	1.610e-01	1.052e-01	6.940e-02	4.506e-02	2.964e-02	1.871e-02	1.213e-02	8.017e-03	5.697e-03	
6.023e-01	3.867e-01	2.506e-01	1.626e-01	1.058e-01	6.822e-02	4.383e-02	2.887e-02	1.786e-02	1.033e-02	7.139e-03	5.338e-03	
6.018e-01	3.860e-01	2.519e-01	1.647e-01	1.076e-01	7.150e-02	4.853e-02	3.259e-02	2.142e-02	1.258e-02	6.819e-03	3.702e-03	
6.013e-01	3.833e-01	2.472e-01	1.599e-01	1.041e-01	6.727e-02	4.379e-02	2.844e-02	1.907e-02	1.337e-02	9.444e-03	6.918e-03	
6.029e-01	3.870e-01	2.528e-01	1.669e-01	1.101e-01	7.235e-02	4.714e-02	3.049e-02	1.920e-02	1.156e-02	7.513e-03	5.817e-03	
6.012e-01	3.830e-01	2.468e-01	1.602e-01	1.040e-01	6.853e-02	4.571e-02	3.069e-02	2.100e-02	1.441e-02	1.021e-02	7.093e-03	
6.016e-01	3.841e-01	2.484e-01	1.596e-01	1.034e-01	6.717e-02	4.400e-02	2.840e-02	1.982e-02	1.355e-02	9.118e-03	6.279e-03	
6.004e-01	3.831e-01	2.487e-01	1.622e-01	1.065e-01	7.055e-02	4.617e-02	3.055e-02	1.881e-02	1.145e-02	5.535e-03	3.100e-03	
6.005e-01	3.841e-01	2.495e-01	1.627e-01	1.075e-01	6.972e-02	4.559e-02	2.916e-02	1.938e-02	1.215e-02	7.799e-03	4.492e-03	
6.015e-01	3.849e-01	2.494e-01	1.619e-01	1.055e-01	6.795e-02	4.314e-02	2.869e-02	1.756e-02	1.135e-02	7.460e-03	4.415e-03	
6.014e-01	3.825e-01	2.477e-01	1.615e-01	1.049e-01	6.858e-02	4.486e-02	2.850e-02	1.784e-02	1.110e-02	6.157e-03	2.859e-03	
6.023e-01	3.857e-01	2.497e-01	1.615e-01	1.049e-01	6.837e-02	4.450e-02	2.915e-02	2.077e-02	1.484e-02	9.985e-03	6.667e-03	
6.006e-01	3.831e-01	2.472e-01	1.607e-01	1.052e-01	6.878e-02	4.405e-02	2.759e-02	1.734e-02	1.231e-02	8.578e-03	6.147e-03	
6.014e-01	3.853e-01	2.499e-01	1.625e-01	1.059e-01	6.963e-02	4.579e-02	2.912e-02	1.828e-02	1.121e-02	7.595e-03	5.404e-03	
6.011e-01	3.844e-01	2.497e-01	1.627e-01	1.065e-01	6.927e-02	4.421e-02	2.778e-02	1.778e-02	1.075e-02	6.385e-03	3.631e-03	
6.019e-01	3.864e-01	2.519e-01	1.653e-01	1.094e-01	7.224e-02	4.867e-02	3.269e-02	2.233e-02	1.566e-02	1.143e-02	7.798e-03	
6.037e-01	3.880e-01	2.530e-01	1.645e-01	1.076e-01	7.073e-02	4.692e-02	3.080e-02	2.005e-02	1.288e-02	8.214e-03	5.251e-03	
6.009e-01	3.831e-01	2.489e-01	1.636e-01	1.070e-01	7.098e-02	4.747e-02	3.123e-02	2.034e-02	1.311e-02	8.040e-03	5.160e-03	
